,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
469,Better Days - from One Night In Malibu,0.367,0.462,2,-11.359,0,0.0401,0.571,0.000128,0.0624,0.12,177.826,audio_features,5mmxExsbydcTmXfs2fSDBk,spotify:track:5mmxExsbydcTmXfs2fSDBk,https://api.spotify.com/v1/tracks/5mmxExsbydcTmXfs2fSDBk,https://api.spotify.com/v1/audio-analysis/5mmxExsbydcTmXfs2fSDBk,193507,4
470,Save Me,0.613,0.822,1,-3.48,1,0.062,0.0269,0.0,0.0783,0.54,139.936,audio_features,7bxGcILuAjkZzaveU28ZJS,spotify:track:7bxGcILuAjkZzaveU28ZJS,https://api.spotify.com/v1/tracks/7bxGcILuAjkZzaveU28ZJS,https://api.spotify.com/v1/audio-analysis/7bxGcILuAjkZzaveU28ZJS,196506,4
471,Take Two,0.617,0.589,7,-5.978,1,0.0345,0.0268,0.0,0.378,0.566,92.991,audio_features,5IAESfJjmOYu7cHyX557kz,spotify:track:5IAESfJjmOYu7cHyX557kz,https://api.spotify.com/v1/tracks/5IAESfJjmOYu7cHyX557kz,https://api.spotify.com/v1/audio-analysis/5IAESfJjmOYu7cHyX557kz,229953,4
472,White Woman’s Instagram,0.652,0.768,5,-8.632,1,0.0886,0.227,7.37e-06,0.159,0.588,150.052,audio_features,20bNmfHntXFvYInCEQZYfp,spotify:track:20bNmfHntXFvYInCEQZYfp,https://api.spotify.com/v1/tracks/20bNmfHntXFvYInCEQZYfp,https://api.spotify.com/v1/audio-analysis/20bNmfHntXFvYInCEQZYfp,240926,4
473,Energy,0.903,0.519,1,-9.151,1,0.26,0.281,0.000106,0.155,0.587,114.991,audio_features,0314PeD1sQNonfVWix3B2K,spotify:track:0314PeD1sQNonfVWix3B2K,https://api.spotify.com/v1/tracks/0314PeD1sQNonfVWix3B2K,https://api.spotify.com/v1/audio-analysis/0314PeD1sQNonfVWix3B2K,116727,4
474,We are Bulletproof : the Eternal,0.522,0.574,9,-5.225,0,0.0317,0.224,0.0,0.108,0.176,84.044,audio_features,133ocfbXXG4HTk76qgSeUb,spotify:track:133ocfbXXG4HTk76qgSeUb,https://api.spotify.com/v1/tracks/133ocfbXXG4HTk76qgSeUb,https://api.spotify.com/v1/audio-analysis/133ocfbXXG4HTk76qgSeUb,261543,4
475,Levitating,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,audio_features,39LLxExYz6ewLAcYrzQQyP,spotify:track:39LLxExYz6ewLAcYrzQQyP,https://api.spotify.com/v1/tracks/39LLxExYz6ewLAcYrzQQyP,https://api.spotify.com/v1/audio-analysis/39LLxExYz6ewLAcYrzQQyP,203808,4
476,Tan Enamorados,0.391,0.664,4,-5.377,1,0.0332,0.556,0.0,0.0729,0.317,143.601,audio_features,2yAQWxFEkBD7SWA1aemkua,spotify:track:2yAQWxFEkBD7SWA1aemkua,https://api.spotify.com/v1/tracks/2yAQWxFEkBD7SWA1aemkua,https://api.spotify.com/v1/audio-analysis/2yAQWxFEkBD7SWA1aemkua,256507,4
477,BTS Cypher Pt.3: Killer,0.793,0.924,4,-3.017,0,0.321,0.0217,0.0,0.644,0.665,140.031,audio_features,5OlieB5VdsOMuBuCtllXGW,spotify:track:5OlieB5VdsOMuBuCtllXGW,https://api.spotify.com/v1/tracks/5OlieB5VdsOMuBuCtllXGW,https://api.spotify.com/v1/audio-analysis/5OlieB5VdsOMuBuCtllXGW,267783,4
478,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,audio_features,5b2bu6yyATC1zMXDGScJ2d,spotify:track:5b2bu6yyATC1zMXDGScJ2d,https://api.spotify.com/v1/tracks/5b2bu6yyATC1zMXDGScJ2d,https://api.spotify.com/v1/audio-analysis/5b2bu6yyATC1zMXDGScJ2d,192560,4
479,21st Century Girl,0.716,0.906,2,-3.539,1,0.0719,0.00424,0.0,0.0547,0.763,101.029,audio_features,52d5NT69mkmr6WzvQJ9vHr,spotify:track:52d5NT69mkmr6WzvQJ9vHr,https://api.spotify.com/v1/tracks/52d5NT69mkmr6WzvQJ9vHr,https://api.spotify.com/v1/audio-analysis/52d5NT69mkmr6WzvQJ9vHr,192597,4
480,Options (feat. JID),0.842,0.522,7,-7.844,1,0.0985,0.293,6.91e-05,0.107,0.285,132.986,audio_features,1ayV64ur8VWgc6OPtPRl1q,spotify:track:1ayV64ur8VWgc6OPtPRl1q,https://api.spotify.com/v1/tracks/1ayV64ur8VWgc6OPtPRl1q,https://api.spotify.com/v1/audio-analysis/1ayV64ur8VWgc6OPtPRl1q,159160,4
481,Papa Americano,0.865,0.691,3,-4.845,0,0.0501,0.0305,0.303,0.0964,0.456,124.972,audio_features,0CJ1quCQhVX9Ax2jYwwovA,spotify:track:0CJ1quCQhVX9Ax2jYwwovA,https://api.spotify.com/v1/tracks/0CJ1quCQhVX9Ax2jYwwovA,https://api.spotify.com/v1/audio-analysis/0CJ1quCQhVX9Ax2jYwwovA,269800,4
482,As If It's Your Last,0.786,0.852,8,-2.687,1,0.0813,0.0687,0.0,0.0759,0.455,125.036,audio_features,4ZxOuNHhpyOj4gv52MtQpT,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/tracks/4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/audio-analysis/4ZxOuNHhpyOj4gv52MtQpT,213264,4
483,Valentine's Mashup 2019,0.595,0.61,7,-6.887,0,0.0499,0.332,2.14e-06,0.0628,0.314,97.974,audio_features,1MhHomaXgrPMBroXkpWSSa,spotify:track:1MhHomaXgrPMBroXkpWSSa,https://api.spotify.com/v1/tracks/1MhHomaXgrPMBroXkpWSSa,https://api.spotify.com/v1/audio-analysis/1MhHomaXgrPMBroXkpWSSa,212522,4
484,Mayores,0.745,0.836,5,-4.336,0,0.0444,0.145,0.00314,0.116,0.874,96.993,audio_features,2AY1UAimvTqjJC8vDJsOyy,spotify:track:2AY1UAimvTqjJC8vDJsOyy,https://api.spotify.com/v1/tracks/2AY1UAimvTqjJC8vDJsOyy,https://api.spotify.com/v1/audio-analysis/2AY1UAimvTqjJC8vDJsOyy,203187,4
485,Immortals,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,audio_features,3Te8uLyit6X3ncNW8Fp3K2,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/tracks/3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/audio-analysis/3Te8uLyit6X3ncNW8Fp3K2,189387,4
486,No Love In LA,0.498,0.899,11,-4.091,0,0.0584,0.00574,0.0,0.371,0.463,103.005,audio_features,6bmJYonQyJrjlmBiGf9OeK,spotify:track:6bmJYonQyJrjlmBiGf9OeK,https://api.spotify.com/v1/tracks/6bmJYonQyJrjlmBiGf9OeK,https://api.spotify.com/v1/audio-analysis/6bmJYonQyJrjlmBiGf9OeK,202209,4
487,Dope,0.595,0.89,10,-3.109,0,0.245,0.0486,0.0,0.32,0.62,154.071,audio_features,7jPCPDYoiaKeK7cgNGpIzq,spotify:track:7jPCPDYoiaKeK7cgNGpIzq,https://api.spotify.com/v1/tracks/7jPCPDYoiaKeK7cgNGpIzq,https://api.spotify.com/v1/audio-analysis/7jPCPDYoiaKeK7cgNGpIzq,240021,4
488,Tum Jo Mile,0.529,0.796,2,-4.296,0,0.0361,0.402,0.00287,0.0942,0.34,80.005,audio_features,5DgdvOOLj3Tn4bEzY9jAJ2,spotify:track:5DgdvOOLj3Tn4bEzY9jAJ2,https://api.spotify.com/v1/tracks/5DgdvOOLj3Tn4bEzY9jAJ2,https://api.spotify.com/v1/audio-analysis/5DgdvOOLj3Tn4bEzY9jAJ2,262639,4
489,Cocktails For Two,0.585,0.337,0,-14.545,1,0.38,0.99,0.0155,0.119,0.361,75.538,audio_features,3JmwSgu1vxYXdblOJMXUQz,spotify:track:3JmwSgu1vxYXdblOJMXUQz,https://api.spotify.com/v1/tracks/3JmwSgu1vxYXdblOJMXUQz,https://api.spotify.com/v1/audio-analysis/3JmwSgu1vxYXdblOJMXUQz,177667,4
490,KESI - Remix,0.871,0.815,4,-4.439,1,0.0477,0.127,6.18e-06,0.094,0.823,122.959,audio_features,0IqCoZ168iRc9LqfrYgpZy,spotify:track:0IqCoZ168iRc9LqfrYgpZy,https://api.spotify.com/v1/tracks/0IqCoZ168iRc9LqfrYgpZy,https://api.spotify.com/v1/audio-analysis/0IqCoZ168iRc9LqfrYgpZy,176575,4
491,We On,0.801,0.797,2,-4.319,0,0.163,0.0405,2.39e-06,0.115,0.801,97.009,audio_features,29vOLabxvytbI8fX9xgTaD,spotify:track:29vOLabxvytbI8fX9xgTaD,https://api.spotify.com/v1/tracks/29vOLabxvytbI8fX9xgTaD,https://api.spotify.com/v1/audio-analysis/29vOLabxvytbI8fX9xgTaD,230885,4
492,St. Thomas,0.552,0.509,0,-9.828,1,0.0428,0.605,0.509,0.0827,0.74,112.049,audio_features,05LNBtMuc26HSAHh7C6iG8,spotify:track:05LNBtMuc26HSAHh7C6iG8,https://api.spotify.com/v1/tracks/05LNBtMuc26HSAHh7C6iG8,https://api.spotify.com/v1/audio-analysis/05LNBtMuc26HSAHh7C6iG8,407600,4
493,Only Human,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,audio_features,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4
494,Sau Aasmaan,0.63,0.729,6,-4.93,1,0.0287,0.122,7.84e-06,0.0786,0.44,127.918,audio_features,5czJMpadRTKwheBXCfiJkm,spotify:track:5czJMpadRTKwheBXCfiJkm,https://api.spotify.com/v1/tracks/5czJMpadRTKwheBXCfiJkm,https://api.spotify.com/v1/audio-analysis/5czJMpadRTKwheBXCfiJkm,234737,4
495,Starships,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,audio_features,1oHNvJVbFkexQc0BpQp7Y4,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,https://api.spotify.com/v1/tracks/1oHNvJVbFkexQc0BpQp7Y4,https://api.spotify.com/v1/audio-analysis/1oHNvJVbFkexQc0BpQp7Y4,210627,4
496,"Ranjithame (From ""Varisu"")",0.545,0.98,9,-6.464,1,0.129,0.666,0.00709,0.0788,0.658,124.96,audio_features,1LbBOhicFmu7ktJqIHCELt,spotify:track:1LbBOhicFmu7ktJqIHCELt,https://api.spotify.com/v1/tracks/1LbBOhicFmu7ktJqIHCELt,https://api.spotify.com/v1/audio-analysis/1LbBOhicFmu7ktJqIHCELt,287081,4
497,Jump,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,audio_features,27AHAtAirQapVldIm4c9ZX,spotify:track:27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX,195107,4
498,God’s Menu,0.689,0.771,5,-3.618,1,0.0548,0.00776,0.0,0.521,0.482,157.052,audio_features,4XPXrcpyNr30Km6aPiflJy,spotify:track:4XPXrcpyNr30Km6aPiflJy,https://api.spotify.com/v1/tracks/4XPXrcpyNr30Km6aPiflJy,https://api.spotify.com/v1/audio-analysis/4XPXrcpyNr30Km6aPiflJy,167922,4
499,Faraatta,0.705,0.853,7,-5.805,1,0.244,0.192,0.0,0.353,0.862,92.839,audio_features,3qxLYSU1s5pqk8rz6dJNVi,spotify:track:3qxLYSU1s5pqk8rz6dJNVi,https://api.spotify.com/v1/tracks/3qxLYSU1s5pqk8rz6dJNVi,https://api.spotify.com/v1/audio-analysis/3qxLYSU1s5pqk8rz6dJNVi,195382,3
500,Silver Spoon,0.65,0.879,9,-2.886,1,0.073,0.00104,0.0,0.0483,0.536,166.895,audio_features,6O734u9qnz6B4gWMyszWhi,spotify:track:6O734u9qnz6B4gWMyszWhi,https://api.spotify.com/v1/tracks/6O734u9qnz6B4gWMyszWhi,https://api.spotify.com/v1/audio-analysis/6O734u9qnz6B4gWMyszWhi,233160,4
501,"Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")",0.841,0.87,9,-4.487,1,0.216,0.607,8.83e-06,0.0734,0.803,122.005,audio_features,1t39FBb0zsKv5krZaqZKCB,spotify:track:1t39FBb0zsKv5krZaqZKCB,https://api.spotify.com/v1/tracks/1t39FBb0zsKv5krZaqZKCB,https://api.spotify.com/v1/audio-analysis/1t39FBb0zsKv5krZaqZKCB,236101,4
502,Centuries,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4
503,Boy's a liar Pt. 2,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,audio_features,6AQbmUe0Qwf5PZnt4HmTXv,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/tracks/6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/audio-analysis/6AQbmUe0Qwf5PZnt4HmTXv,131013,4
504,Easier – Remix (with Charlie Puth),0.418,0.445,5,-5.407,1,0.227,0.469,0.0,0.123,0.608,175.686,audio_features,5iTaLzgPI5jRMVAxITcZwT,spotify:track:5iTaLzgPI5jRMVAxITcZwT,https://api.spotify.com/v1/tracks/5iTaLzgPI5jRMVAxITcZwT,https://api.spotify.com/v1/audio-analysis/5iTaLzgPI5jRMVAxITcZwT,157326,4
505,Blueberry Eyes (feat. SUGA of BTS),0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,audio_features,5dn6QANKbf76pANGjMBida,spotify:track:5dn6QANKbf76pANGjMBida,https://api.spotify.com/v1/tracks/5dn6QANKbf76pANGjMBida,https://api.spotify.com/v1/audio-analysis/5dn6QANKbf76pANGjMBida,172245,4
506,Love Stereo Again,0.729,0.78,1,-6.77,0,0.0314,0.0365,0.0193,0.0943,0.667,127.01,audio_features,1LncMhHiC46mKQy7bIrcTp,spotify:track:1LncMhHiC46mKQy7bIrcTp,https://api.spotify.com/v1/tracks/1LncMhHiC46mKQy7bIrcTp,https://api.spotify.com/v1/audio-analysis/1LncMhHiC46mKQy7bIrcTp,206182,4
507,Stars in Your Eyes - Special Disco Remix,0.693,0.481,9,-12.185,0,0.0502,0.0186,0.0129,0.0595,0.846,107.538,audio_features,4wUPXCJARhKqcgasa8NelG,spotify:track:4wUPXCJARhKqcgasa8NelG,https://api.spotify.com/v1/tracks/4wUPXCJARhKqcgasa8NelG,https://api.spotify.com/v1/audio-analysis/4wUPXCJARhKqcgasa8NelG,677053,4
508,Gotta Tell You,0.729,0.752,0,-4.478,0,0.028,0.229,0.0,0.19,0.792,110.007,audio_features,7ccz9p1ErD6Kq5ZSQmyvLm,spotify:track:7ccz9p1ErD6Kq5ZSQmyvLm,https://api.spotify.com/v1/tracks/7ccz9p1ErD6Kq5ZSQmyvLm,https://api.spotify.com/v1/audio-analysis/7ccz9p1ErD6Kq5ZSQmyvLm,201067,4
509,The Last Goodbye,0.582,0.706,2,-8.016,1,0.104,0.063,3.39e-05,0.216,0.364,162.997,audio_features,4p6xj4kIpEfmgpYe3C90MW,spotify:track:4p6xj4kIpEfmgpYe3C90MW,https://api.spotify.com/v1/tracks/4p6xj4kIpEfmgpYe3C90MW,https://api.spotify.com/v1/audio-analysis/4p6xj4kIpEfmgpYe3C90MW,198773,4
510,Biden,0.831,0.474,2,-8.715,1,0.0495,0.0944,0.000392,0.114,0.713,100.033,audio_features,0wq1SDqsThpjr3RcFoITrZ,spotify:track:0wq1SDqsThpjr3RcFoITrZ,https://api.spotify.com/v1/tracks/0wq1SDqsThpjr3RcFoITrZ,https://api.spotify.com/v1/audio-analysis/0wq1SDqsThpjr3RcFoITrZ,51359,4
511,Wolves,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4
512,Ko Ko Bop,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,audio_features,5EzitieoPnjyKHAq0gfRMa,spotify:track:5EzitieoPnjyKHAq0gfRMa,https://api.spotify.com/v1/tracks/5EzitieoPnjyKHAq0gfRMa,https://api.spotify.com/v1/audio-analysis/5EzitieoPnjyKHAq0gfRMa,190423,4
513,Sacrifice,0.732,0.798,11,-6.511,0,0.0956,0.0269,4.84e-06,0.0718,0.911,122.008,audio_features,00gscXjMt09aOxodmaDeR4,spotify:track:00gscXjMt09aOxodmaDeR4,https://api.spotify.com/v1/tracks/00gscXjMt09aOxodmaDeR4,https://api.spotify.com/v1/audio-analysis/00gscXjMt09aOxodmaDeR4,188918,4
514,Latoo,0.813,0.827,10,-10.555,0,0.154,0.05,0.00236,0.0593,0.768,111.355,audio_features,4CuBg0h6kD85MPN8Ntq6Zr,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr,https://api.spotify.com/v1/tracks/4CuBg0h6kD85MPN8Ntq6Zr,https://api.spotify.com/v1/audio-analysis/4CuBg0h6kD85MPN8Ntq6Zr,268051,4
515,The Eve,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,audio_features,2ujA6F1cpk3m8lsPE5aKua,spotify:track:2ujA6F1cpk3m8lsPE5aKua,https://api.spotify.com/v1/tracks/2ujA6F1cpk3m8lsPE5aKua,https://api.spotify.com/v1/audio-analysis/2ujA6F1cpk3m8lsPE5aKua,176026,4
516,Se Vuelve Loca,0.749,0.78,1,-4.307,0,0.0636,0.0196,0.0,0.0901,0.905,92.007,audio_features,2PYmyMAMlhX1eVevLo5A6n,spotify:track:2PYmyMAMlhX1eVevLo5A6n,https://api.spotify.com/v1/tracks/2PYmyMAMlhX1eVevLo5A6n,https://api.spotify.com/v1/audio-analysis/2PYmyMAMlhX1eVevLo5A6n,191667,4
517,Meri Jaan,0.745,0.432,0,-8.092,0,0.0406,0.629,0.0,0.351,0.693,104.018,audio_features,080Snoc5O7MuKyu5TkH4TD,spotify:track:080Snoc5O7MuKyu5TkH4TD,https://api.spotify.com/v1/tracks/080Snoc5O7MuKyu5TkH4TD,https://api.spotify.com/v1/audio-analysis/080Snoc5O7MuKyu5TkH4TD,238103,4
518,God is a woman,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,audio_features,5OCJzvD7sykQEKHH7qAC3C,spotify:track:5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,197547,4
519,Reckless,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,audio_features,5ajjAnNRh8bxFvaVHzpPjh,spotify:track:5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/tracks/5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/audio-analysis/5ajjAnNRh8bxFvaVHzpPjh,203385,3
520,"Chashni (From ""Bharat"")",0.756,0.52,6,-8.642,1,0.0341,0.495,0.0,0.0901,0.684,119.92,audio_features,5X5db3FrBOHbibrFKA02MQ,spotify:track:5X5db3FrBOHbibrFKA02MQ,https://api.spotify.com/v1/tracks/5X5db3FrBOHbibrFKA02MQ,https://api.spotify.com/v1/audio-analysis/5X5db3FrBOHbibrFKA02MQ,265995,4
521,The Disco Song,0.69,0.939,10,-6.441,0,0.0583,0.0102,0.0288,0.12,0.615,125.006,audio_features,3UaP2PQwhA31keZXt7oPLA,spotify:track:3UaP2PQwhA31keZXt7oPLA,https://api.spotify.com/v1/tracks/3UaP2PQwhA31keZXt7oPLA,https://api.spotify.com/v1/audio-analysis/3UaP2PQwhA31keZXt7oPLA,342093,4
522,Choomantar,0.798,0.861,8,-7.612,1,0.037,0.218,6.22e-06,0.094,0.845,109.016,audio_features,3JbujPTeag5mDMAcye3vDD,spotify:track:3JbujPTeag5mDMAcye3vDD,https://api.spotify.com/v1/tracks/3JbujPTeag5mDMAcye3vDD,https://api.spotify.com/v1/audio-analysis/3JbujPTeag5mDMAcye3vDD,260415,4
523,BILLIE EILISH.,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,audio_features,27ZZdyTSQWI7Cug2d2PkqV,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/tracks/27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/audio-analysis/27ZZdyTSQWI7Cug2d2PkqV,99283,4
524,BOTH,0.69,0.933,5,-3.099,0,0.0832,0.0252,2.51e-05,0.493,0.523,119.987,audio_features,7mobUfp1aL8A6CdugCMWft,spotify:track:7mobUfp1aL8A6CdugCMWft,https://api.spotify.com/v1/tracks/7mobUfp1aL8A6CdugCMWft,https://api.spotify.com/v1/audio-analysis/7mobUfp1aL8A6CdugCMWft,188000,4
525,Pani Da Rang Male,0.441,0.618,4,-8.511,0,0.0386,0.295,6.65e-05,0.105,0.454,98.031,audio_features,1pOIXRP6C7JCF69kO4yNwk,spotify:track:1pOIXRP6C7JCF69kO4yNwk,https://api.spotify.com/v1/tracks/1pOIXRP6C7JCF69kO4yNwk,https://api.spotify.com/v1/audio-analysis/1pOIXRP6C7JCF69kO4yNwk,240787,4
526,Sledgehammer,0.637,0.756,1,-5.652,1,0.0281,0.00485,0.0,0.192,0.556,96.987,audio_features,4GzwWsKTt7BQW3NOQcx6rb,spotify:track:4GzwWsKTt7BQW3NOQcx6rb,https://api.spotify.com/v1/tracks/4GzwWsKTt7BQW3NOQcx6rb,https://api.spotify.com/v1/audio-analysis/4GzwWsKTt7BQW3NOQcx6rb,273927,4
527,Unholy (feat. Kim Petras),0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,3nqQXoyQOWXiESFLlDF1hG,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4
528,Tum Se Hi,0.609,0.538,6,-7.842,1,0.0273,0.328,0.0,0.125,0.608,130.015,audio_features,7eQl3Yqv35ioqUfveKHitE,spotify:track:7eQl3Yqv35ioqUfveKHitE,https://api.spotify.com/v1/tracks/7eQl3Yqv35ioqUfveKHitE,https://api.spotify.com/v1/audio-analysis/7eQl3Yqv35ioqUfveKHitE,321225,4
529,m.A.A.d city,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,audio_features,2cDCojn6uIBM6A5xTAbl3H,spotify:track:2cDCojn6uIBM6A5xTAbl3H,https://api.spotify.com/v1/tracks/2cDCojn6uIBM6A5xTAbl3H,https://api.spotify.com/v1/audio-analysis/2cDCojn6uIBM6A5xTAbl3H,350120,4
530,Tum Se Hi (Instrumental),0.524,0.482,7,-11.685,1,0.0302,0.792,0.496,0.162,0.419,124.977,audio_features,6r7QuBSfe9Ooz2VcWAH9jw,spotify:track:6r7QuBSfe9Ooz2VcWAH9jw,https://api.spotify.com/v1/tracks/6r7QuBSfe9Ooz2VcWAH9jw,https://api.spotify.com/v1/audio-analysis/6r7QuBSfe9Ooz2VcWAH9jw,294057,4
531,A Boy and His Boat,0.809,0.878,2,-5.652,1,0.209,0.186,0.0,0.446,0.777,107.021,audio_features,2d4c1WhF6farFoShVDK4xN,spotify:track:2d4c1WhF6farFoShVDK4xN,https://api.spotify.com/v1/tracks/2d4c1WhF6farFoShVDK4xN,https://api.spotify.com/v1/audio-analysis/2d4c1WhF6farFoShVDK4xN,137052,4
532,WONDERLAND,0.572,0.964,4,-1.949,0,0.123,0.0503,0.0,0.372,0.519,129.979,audio_features,6k67RdkVjTZj79c1cRz7IQ,spotify:track:6k67RdkVjTZj79c1cRz7IQ,https://api.spotify.com/v1/tracks/6k67RdkVjTZj79c1cRz7IQ,https://api.spotify.com/v1/audio-analysis/6k67RdkVjTZj79c1cRz7IQ,199013,4
533,Tujhe Kitna Chahne Lage,0.427,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,audio_features,2Fv2injs4qAm8mJBGaxVKU,spotify:track:2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/tracks/2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/audio-analysis/2Fv2injs4qAm8mJBGaxVKU,284780,4
534,Hard On Yourself,0.824,0.783,1,-4.53,0,0.0507,0.22,0.0,0.234,0.788,114.028,audio_features,6o4LOloYJc8yu0CdvOvifU,spotify:track:6o4LOloYJc8yu0CdvOvifU,https://api.spotify.com/v1/tracks/6o4LOloYJc8yu0CdvOvifU,https://api.spotify.com/v1/audio-analysis/6o4LOloYJc8yu0CdvOvifU,160825,4
535,NUNU NANA,0.743,0.689,7,-2.846,1,0.0289,0.0198,0.0,0.708,0.504,104.936,audio_features,2cUzIBGMvx2BZ2Q1fzjdl1,spotify:track:2cUzIBGMvx2BZ2Q1fzjdl1,https://api.spotify.com/v1/tracks/2cUzIBGMvx2BZ2Q1fzjdl1,https://api.spotify.com/v1/audio-analysis/2cUzIBGMvx2BZ2Q1fzjdl1,195836,4
536,玫瑰少年,0.648,0.716,10,-6.657,0,0.0401,0.0577,2.16e-05,0.09,0.287,98.014,audio_features,2uHMTG5xr9Xk7MrXIWrVUH,spotify:track:2uHMTG5xr9Xk7MrXIWrVUH,https://api.spotify.com/v1/tracks/2uHMTG5xr9Xk7MrXIWrVUH,https://api.spotify.com/v1/audio-analysis/2uHMTG5xr9Xk7MrXIWrVUH,191719,4
537,Thnks fr th Mmrs,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,audio_features,3Zwu2K0Qa5sT6teCCHPShP,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP,203507,4
538,Sheila Ki Jawani,0.803,0.859,6,-4.405,0,0.185,0.305,6.18e-05,0.553,0.631,101.007,audio_features,6VbmeIWTbNHM5uqoW7GTE4,spotify:track:6VbmeIWTbNHM5uqoW7GTE4,https://api.spotify.com/v1/tracks/6VbmeIWTbNHM5uqoW7GTE4,https://api.spotify.com/v1/audio-analysis/6VbmeIWTbNHM5uqoW7GTE4,281707,4
539,Close To Me,0.572,0.75,1,-5.042,0,0.0604,0.0946,0.0,0.378,0.475,144.081,audio_features,2GjMaJ7DacMIkgoe8oMXGg,spotify:track:2GjMaJ7DacMIkgoe8oMXGg,https://api.spotify.com/v1/tracks/2GjMaJ7DacMIkgoe8oMXGg,https://api.spotify.com/v1/audio-analysis/2GjMaJ7DacMIkgoe8oMXGg,182627,4
