,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
95,2018-04-18T00:28:08Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1068,US,75.84.183.73,unknown,CALL ME BABY,EXO,EXODUS - The 2nd Album,spotify:track:6Rx0ORYPP3GH9rTvGS5Vy8,,,,fwdbtn,fwdbtn,False,,False,1524011286379,False
96,2018-04-18T00:28:10Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",650,US,75.84.183.73,unknown,Go Go,BTS,Love Yourself 承 'Her',spotify:track:5nq1uTNIR1cBR72T87viS0,,,,fwdbtn,fwdbtn,False,,False,1524011287854,False
97,2018-04-18T13:13:17Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",161030,US,75.84.183.73,unknown,The Eve,EXO,THE WAR - The 4th Album,spotify:track:2ujA6F1cpk3m8lsPE5aKua,,,,fwdbtn,unexpected-exit-while-paused,False,,False,1524011289445,False
98,2018-04-18T13:14:05Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",15004,US,75.84.183.73,unknown,The Eve,EXO,THE WAR - The 4th Album,spotify:track:2ujA6F1cpk3m8lsPE5aKua,,,,appload,trackdone,False,,False,1524057201286,False
99,2018-04-18T13:14:10Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",3884,US,75.84.183.73,unknown,Dope,BTS,The Most Beautiful Moment in Life: Young Forever,spotify:track:4TiKZrN7gtc62SUiufpFCM,,,,trackdone,fwdbtn,False,,False,1524057244559,False
100,2018-04-18T13:17:19Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",189774,US,75.84.183.73,unknown,Lotto,EXO,LOTTO - The 3rd Album Repackage,spotify:track:6ukWoX4AHV76JdYVdKRPk8,,,,fwdbtn,trackdone,False,,False,1524057249744,False
101,2018-04-18T13:17:28Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",8000,US,75.84.183.73,unknown,Palette (feat. G-DRAGON),IU,Palette,spotify:track:3y7ByLZ05tluscOTRgEJ9Y,,,,trackdone,fwdbtn,False,,False,1524057438672,False
102,2018-04-18T13:21:15Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",227191,US,75.84.183.73,unknown,Best Of Me,BTS,Love Yourself 承 'Her',spotify:track:2tdq0CeAGSfhI2l4Gwkvgx,,,,fwdbtn,trackdone,False,,False,1524057448167,False
103,2018-04-18T13:24:53Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",217746,US,75.84.183.73,unknown,RUMOR,KARD,"K.A.R.D Project Vol.3 ""RUMOR""",spotify:track:22iz04Hw1tz0NBpiyoEMT1,,,,trackdone,trackdone,False,,False,1524057674483,False
104,2018-04-18T13:28:52Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",238193,US,75.84.183.73,unknown,MIC Drop,BTS,Love Yourself 承 'Her',spotify:track:2SYa5Lx1uoCvyDIW4oee9b,,,,trackdone,trackdone,False,,False,1524057892657,False
105,2018-04-18T13:29:57Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",33156,US,75.84.183.73,unknown,I Miss You,SOYOU,"Guardian (Original Television Soundtrack), Pt. 7",spotify:track:3SfbB0Y3saMIQnNctxMVhj,,,,trackdone,fwdbtn,False,,False,1524058161919,False
106,2018-04-18T13:29:58Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1602,US,75.84.183.73,unknown,LAST DANCE,BIGBANG,MADE,spotify:track:73szhI6oOawKlv6AxgHIS8,,,,fwdbtn,fwdbtn,False,,False,1524058196500,False
107,2018-04-18T13:30:16Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",17066,US,75.84.183.73,unknown,Cherry Bomb,NCT 127,NCT #127 CHERRY BOMB– The 3rd Mini Album,spotify:track:3o8QzWsiiqTUVgBZfHgF58,,,,fwdbtn,fwdbtn,False,,False,1524058198186,False
108,2018-04-18T14:01:43Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",98499,US,75.84.183.73,unknown,I Need U,BTS,The Most Beautiful Moment in Life: Young Forever,spotify:track:7dlNGfd6Fq8xcFb4K6Glws,,,,fwdbtn,unexpected-exit-while-paused,False,,False,1524058215751,False
109,2018-04-18T18:30:46Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",3761,US,173.196.129.152,unknown,I Need U,BTS,The Most Beautiful Moment in Life: Young Forever,spotify:track:7dlNGfd6Fq8xcFb4K6Glws,,,,appload,endplay,False,,False,1524060106604,False
110,2018-04-18T21:15:22Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",17345,US,75.84.183.73,unknown,Sexy Dirty Love,Demi Lovato,Tell Me You Love Me,spotify:track:6KgBPMJofuXQsC1nDakraN,,,,playbtn,fwdbtn,True,,False,1524086102163,False
111,2018-04-18T21:15:26Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",4109,US,75.84.183.73,unknown,Hey Guapo,Play-N-Skillz,Hey Guapo,spotify:track:7nwAiiKg3fpldmwxa8Yc0W,,,,fwdbtn,fwdbtn,True,,False,1524086121869,False
112,2018-04-18T21:18:53Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",198237,US,75.84.183.73,unknown,How Long,Charlie Puth,How Long,spotify:track:32DGGj6KlNuBr6WaqRxpxi,,,,fwdbtn,trackdone,True,,False,1524086126004,False
113,2018-04-18T21:22:25Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",211475,US,75.84.183.73,unknown,Attention,Charlie Puth,Attention,spotify:track:4iLqG9SeJSnt0cSPICSjxv,,,,trackdone,trackdone,True,,False,1524086332589,False
114,2018-04-18T21:25:39Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",193733,US,75.84.183.73,unknown,Me And My Broken Heart,Rixton,Let The Road,spotify:track:1oew3nFNY3vMacJAsvry0S,,,,trackdone,trackdone,True,,False,1524086544651,False
115,2018-04-18T21:29:37Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",237866,US,75.84.183.73,unknown,Wait On Me,Rixton,Let The Road,spotify:track:6CLx4X6ovfxFwcBbr5vv59,,,,trackdone,trackdone,True,,False,1524086738850,False
116,2018-04-18T21:34:00Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",217306,US,75.84.183.73,unknown,Havana (feat. Young Thug),Camila Cabello,Camila,spotify:track:1rfofaqEpACxVEHIZBJe6W,,,,trackdone,trackdone,True,,False,1524087007696,False
117,2018-04-18T21:37:49Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",208826,US,75.84.183.73,unknown,New Rules,Dua Lipa,Dua Lipa,spotify:track:2ekn2ttSfGqwhhate0LSR0,,,,trackdone,trackdone,True,,False,1524087239902,False
118,2018-04-18T21:42:36Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",251088,US,75.84.183.73,unknown,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),spotify:track:5knuzwU65gJK7IF5yJsuaW,,,,trackdone,trackdone,True,,False,1524087469242,False
119,2018-04-18T21:42:43Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",4874,US,75.84.183.73,unknown,Faster Car,Loving Caliber,Chemicals,spotify:track:5B44PSyTYIMI9ffgym0tAl,,,,trackdone,fwdbtn,True,,False,1524087756291,False
120,2018-04-18T21:42:44Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1695,US,75.84.183.73,unknown,Something Just Like This,The Chainsmokers,Memories...Do Not Open,spotify:track:6RUKPb4LETWmmr3iAEQktW,,,,fwdbtn,fwdbtn,True,,False,1524087762569,False
121,2018-04-18T21:42:46Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1764,US,75.84.183.73,unknown,Mama,Jonas Blue,Jonas Blue: Electronic Nature - The Mix 2017,spotify:track:0NiXXAI876aGImAd6rTj8w,,,,fwdbtn,fwdbtn,True,,False,1524087764270,False
122,2018-04-18T21:43:11Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",24520,US,75.84.183.73,unknown,Crying in the Club,Camila Cabello,Crying in the Club,spotify:track:1SJtlNRJDeYHioymcvsqev,,,,fwdbtn,fwdbtn,True,,False,1524087766279,False
123,2018-04-18T21:43:30Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",18692,US,75.84.183.73,unknown,Nights With You,MØ,Nights With You,spotify:track:5q5gzmbBS5yQzos2BvVr1t,,,,fwdbtn,endplay,True,,False,1524087790891,False
124,2018-04-18T21:44:01Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",14048,US,75.84.183.73,unknown,딱 좋아(Just right),GOT7,Just right,spotify:track:2zSwsJyjrP0G8wUm0eiSuw,,,,clickrow,endplay,True,,False,1524087809636,False
125,2018-04-18T21:47:10Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",189774,US,75.84.183.73,unknown,Lotto,EXO,LOTTO - The 3rd Album Repackage,spotify:track:6ukWoX4AHV76JdYVdKRPk8,,,,clickrow,trackdone,True,,False,1524087840547,False
126,2018-04-18T21:53:15Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",190422,US,75.84.183.73,unknown,Ko Ko Bop,EXO,THE WAR - The 4th Album,spotify:track:5EzitieoPnjyKHAq0gfRMa,,,,trackdone,trackdone,True,,False,1524088060434,False
127,2018-04-18T21:56:40Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",171803,US,75.84.183.73,unknown,Epilogue: Young Forever,BTS,The Most Beautiful Moment in Life: Young Forever,spotify:track:43hiD0QEeUysuWqDzd8GwA,,,,trackdone,trackdone,True,,False,1524088394657,False
128,2018-04-18T22:01:07Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",220238,US,75.84.183.73,unknown,BANG BANG BANG,BIGBANG,MADE,spotify:track:0QIRm9sUkGnezGznkWCqCo,,,,trackdone,trackdone,True,,False,1524088599927,False
129,2018-04-18T22:04:31Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",203056,US,75.84.183.73,unknown,REALLY REALLY,WINNER,FATE NUMBER FOR,spotify:track:02UNF1uo5f0UNgc1qx5XGt,,,,trackdone,trackdone,True,,False,1524088866859,False
130,2018-04-18T22:09:46Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",194535,US,75.84.183.73,unknown,Look,GOT7,Eyes On You,spotify:track:5JwuXvMV8f7ftQczIPCzmm,,,,trackdone,trackdone,True,,False,1524089070456,False
131,2018-04-18T22:20:12Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",267150,US,75.84.183.73,unknown,Autumn Leaves,BTS,The Most Beautiful Moment in Life Pt.2,spotify:track:4i4uJFziL5tEO9tWRSudlJ,,,,trackdone,trackdone,True,,False,1524089385392,False
132,2018-04-19T03:25:09Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",5423,US,75.84.183.73,unknown,Airplane,j-hope,Hope World,spotify:track:6gALSAMuXm5du6TuKGj6o7,,,,trackdone,unexpected-exit-while-paused,True,,False,1524090042798,False
133,2018-04-19T03:25:33Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1068,US,75.84.183.73,unknown,Airplane,j-hope,Hope World,spotify:track:6gALSAMuXm5du6TuKGj6o7,,,,appload,endplay,True,,False,1524108312272,False
134,2018-04-19T03:33:08Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",201525,US,75.84.183.73,unknown,REALLY REALLY,WINNER,FATE NUMBER FOR,spotify:track:02UNF1uo5f0UNgc1qx5XGt,,,,trackdone,endplay,False,,False,1524108360627,False
135,2018-04-19T03:36:54Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",226160,US,75.84.183.73,unknown,Awake,BTS,Wings,spotify:track:0UDCfleTgwihlnOUxbzokR,,,,clickrow,trackdone,False,,False,1524108788186,False
136,2018-04-19T03:38:45Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",15732,US,75.84.183.73,unknown,So Far Away,Agust D,Agust D,spotify:track:41sIKltzKnhFsDXWTKjO3R,,,,trackdone,endplay,False,,False,1524109014458,False
137,2018-04-19T03:38:49Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",3575,US,75.84.183.73,unknown,DNA,BTS,Love Yourself 承 'Her',spotify:track:5SE57ljOIUJ1ybL9U6CuBH,,,,clickrow,fwdbtn,True,,False,1524109124839,False
138,2018-04-19T03:38:51Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",2554,US,75.84.183.73,unknown,I Need U,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:3RlcLpMmRvSd84Uw6Yt4Iw,,,,fwdbtn,fwdbtn,True,,False,1524109128574,False
139,2018-04-19T03:38:53Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",650,US,75.84.183.73,unknown,21st Century Girl,BTS,Wings,spotify:track:6RioKpKPuG1vuyU0wnlAZx,,,,fwdbtn,fwdbtn,True,,False,1524109131383,False
140,2018-04-19T03:38:56Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",2786,US,75.84.183.73,unknown,Hold Me Tight,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:08eReCl8B3bV1GA247IGc2,,,,fwdbtn,fwdbtn,True,,False,1524109132546,False
141,2018-04-19T03:38:57Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1439,US,75.84.183.73,unknown,Burning Up (Fire),BTS,The Most Beautiful Moment in Life: Young Forever,spotify:track:4z9gBZQjGS4QLb4LOvmeuA,,,,fwdbtn,fwdbtn,True,,False,1524109135739,False
142,2018-04-19T03:38:58Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",789,US,75.84.183.73,unknown,Epilogue: Young Forever,BTS,The Most Beautiful Moment in Life: Young Forever,spotify:track:43hiD0QEeUysuWqDzd8GwA,,,,fwdbtn,fwdbtn,True,,False,1524109137307,False
143,2018-04-19T03:52:27Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",245140,US,75.84.183.73,unknown,Danger,BTS,Dark & Wild,spotify:track:6njl4FfPUwVmoIR1RKLq05,,,,fwdbtn,trackdone,True,,False,1524109138410,False
144,2018-04-19T03:55:45Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",197913,US,75.84.183.73,unknown,Airplane,j-hope,Hope World,spotify:track:6gALSAMuXm5du6TuKGj6o7,,,,trackdone,trackdone,True,,False,1524109946782,False
145,2018-04-19T03:58:43Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",177413,US,75.84.183.73,unknown,Outro: House of Cards,BTS,The Most Beautiful Moment in Life Pt.2,spotify:track:29WNvVZhGv2TdCJYCsDaWY,,,,trackdone,trackdone,True,,False,1524110144998,False
146,2018-04-19T04:02:42Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",238861,US,75.84.183.73,unknown,Butterfly,BTS,The Most Beautiful Moment in Life Pt.2,spotify:track:6kX452oUUNojKWNNuc1nqx,,,,trackdone,trackdone,True,,False,1524110322899,False
147,2018-04-19T04:07:10Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",267150,US,75.84.183.73,unknown,Autumn Leaves,BTS,The Most Beautiful Moment in Life Pt.2,spotify:track:4i4uJFziL5tEO9tWRSudlJ,,,,trackdone,trackdone,True,,False,1524110562228,False
148,2018-04-19T04:10:20Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",189774,US,75.84.183.73,unknown,Lotto,EXO,LOTTO - The 3rd Album Repackage,spotify:track:6ukWoX4AHV76JdYVdKRPk8,,,,trackdone,trackdone,True,,False,1524110829887,False
149,2018-04-19T04:13:38Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",196776,US,75.84.183.73,unknown,dimple,BTS,Love Yourself 承 'Her',spotify:track:3ryjLm3oupIjJFGc39naNi,,,,trackdone,trackdone,True,,False,1524111020129,False
150,2018-04-19T13:25:21Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",39113,US,75.84.183.73,unknown,No More Dream,BTS,2 Cool 4 Skool,spotify:track:4frlkLwlnm58ejpNwWjxyl,,,,trackdone,endplay,True,,False,1524111248808,False
151,2018-04-19T13:29:52Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",244156,US,75.84.183.73,unknown,Boyz with Fun,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:1pePqg6hTMeaTZNNECqT03,,,,trackdone,trackdone,False,,False,1524144347101,False
152,2018-04-19T13:32:54Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",182079,US,75.84.183.73,unknown,개소리 (BULLSHIT),G-DRAGON,KWON JI YONG,spotify:track:4p7mS0e5GMsBIg1g61ikpw,,,,trackdone,trackdone,False,,False,1524144591624,False
153,2018-04-19T13:34:10Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",21048,US,75.84.183.73,unknown,Sunset Glow,BIGBANG,Remember,spotify:track:3OIzR9emRQyZntD8QpGAe6,,,,trackdone,fwdbtn,False,,False,1524144774168,False
154,2018-04-19T13:34:14Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",4504,US,75.84.183.73,unknown,MY LOVE,LeeHi,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 10",spotify:track:4PvVKyqJ6pLVi5HKpAjTPc,,,,fwdbtn,fwdbtn,False,,False,1524144849333,False
155,2018-04-19T13:34:18Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",3645,US,75.84.183.73,unknown,B.O.S.S. (feat. DEAN & Dok2),Yammo,B.O.S.S. (feat. DEAN & Dok2),spotify:track:30V3YIAqo1eWx0ERVnSNtw,,,,fwdbtn,fwdbtn,False,,False,1524144853924,False
156,2018-04-19T13:37:45Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",207873,US,75.84.183.73,unknown,Tony Montana,Agust D,Agust D,spotify:track:4rEP3s8gClYCL1rKUKX4M0,,,,fwdbtn,trackdone,False,,False,1524144857726,False
157,2018-04-19T13:38:02Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",15118,US,75.84.183.73,unknown,Heart Shaker,TWICE,Merry & Happy,spotify:track:6WJWTeZExNu0X42hiegRVs,,,,trackdone,fwdbtn,False,,False,1524145064614,False
158,2018-04-19T13:38:22Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",20480,US,75.84.183.73,unknown,BLING BLING,iKON,NEW KIDS : BEGIN,spotify:track:6oE1dVmtTagzTRlxDXhX8t,,,,fwdbtn,fwdbtn,False,,False,1524145081262,False
159,2018-04-20T00:18:42Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",141363,US,75.84.183.73,unknown,724148,Agust D,Agust D,spotify:track:5io5w3uHAYTw74Sr8oHVEL,,,,fwdbtn,unexpected-exit-while-paused,False,,False,1524145101790,False
160,2018-04-20T00:19:37Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",44374,US,75.84.183.73,unknown,724148,Agust D,Agust D,spotify:track:5io5w3uHAYTw74Sr8oHVEL,,,,appload,trackdone,False,,False,1524183524314,False
161,2018-04-20T00:19:42Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",3864,US,75.84.183.73,unknown,Lotto,EXO,LOTTO - The 3rd Album Repackage,spotify:track:6ukWoX4AHV76JdYVdKRPk8,,,,trackdone,fwdbtn,False,,False,1524183576503,False
162,2018-04-20T00:19:47Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",5178,US,75.84.183.73,unknown,I Need a Girl,TAEYANG,Solar International,spotify:track:1GThn1G6EoM3ZQbcsAlBTE,,,,fwdbtn,fwdbtn,False,,False,1524183581842,False
163,2018-04-20T00:19:49Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1486,US,75.84.183.73,unknown,좋아합니다 I like you,DAY6,MOONRISE,spotify:track:3buINMOsA0XNnAjLL5oSuR,,,,fwdbtn,fwdbtn,False,,False,1524183587099,False
164,2018-04-20T00:19:50Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",998,US,75.84.183.73,unknown,WINE (Feat.Changmo) (Prod. SUGA),SURAN,WINE,spotify:track:3eHkFA3StDR9BU7EVrUFLs,,,,fwdbtn,fwdbtn,False,,False,1524183588603,False
165,2018-04-20T00:24:26Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",227413,US,75.84.183.73,unknown,Don't Leave Me,BTS,FACE YOURSELF,spotify:track:3zIG0WuI5RoJsFYnErkFDU,,,,fwdbtn,trackdone,False,,False,1524183590047,False
166,2018-04-20T00:24:59Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",15997,US,75.84.183.73,unknown,Bonnie & Clyde,DEAN,130 Mood : TRBL,spotify:track:6IFpwncCkKrXHyP0RuG9r6,,,,trackdone,fwdbtn,False,,False,1524183881229,False
167,2018-04-20T00:25:11Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",12329,US,75.84.183.73,unknown,누난 너무 예뻐 (Replay) - Live,SHINee,SHINee World (The 1st Asia Tour Album),spotify:track:2O7DJ26ffSpxD3giTttz6m,,,,fwdbtn,fwdbtn,False,,False,1524183898583,False
168,2018-04-20T00:25:45Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",33692,US,75.84.183.73,unknown,STILL ALIVE,BIGBANG,Special Edition 'Still Alive',spotify:track:57Saij3BcumlWZsbbqo341,,,,fwdbtn,endplay,False,,False,1524183910944,False
169,2018-04-20T00:29:14Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",182079,US,75.84.183.73,unknown,개소리 (BULLSHIT),G-DRAGON,KWON JI YONG,spotify:track:4p7mS0e5GMsBIg1g61ikpw,,,,trackdone,trackdone,True,,False,1524183971394,False
170,2018-04-20T00:32:28Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",193578,US,75.84.183.73,unknown,하드캐리 Hard Carry,GOT7,FLIGHT LOG : TURBULENCE,spotify:track:7Cd4glTUgV0vr0DBncEg8S,,,,trackdone,trackdone,True,,False,1524184153778,False
171,2018-04-20T00:36:11Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",222398,US,75.84.183.73,unknown,딱 좋아(Just right),GOT7,Just right,spotify:track:2zSwsJyjrP0G8wUm0eiSuw,,,,trackdone,trackdone,True,,False,1524184347749,False
172,2018-04-20T00:39:40Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",194535,US,75.84.183.73,unknown,Look,GOT7,Eyes On You,spotify:track:5JwuXvMV8f7ftQczIPCzmm,,,,trackdone,trackdone,True,,False,1524184570562,False
173,2018-04-20T00:43:21Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",220238,US,75.84.183.73,unknown,BANG BANG BANG,BIGBANG,MADE,spotify:track:0QIRm9sUkGnezGznkWCqCo,,,,trackdone,trackdone,True,,False,1524184779610,False
174,2018-04-20T00:46:32Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",190422,US,75.84.183.73,unknown,Ko Ko Bop,EXO,THE WAR - The 4th Album,spotify:track:5EzitieoPnjyKHAq0gfRMa,,,,trackdone,trackdone,True,,False,1524185000345,False
175,2018-04-20T00:50:24Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",231810,US,75.84.183.73,unknown,FXXK IT,BIGBANG,MADE,spotify:track:7uzib3dSSwgUwcD3z0k3bR,,,,trackdone,trackdone,True,,False,1524185191187,False
176,2018-04-20T02:29:10Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",231859,US,75.84.183.73,unknown,Not Today,BTS,You Never Walk Alone,spotify:track:4hrpoqJMVE7FxBu1YWx0eQ,,,,trackdone,trackdone,True,,False,1524185423382,False
177,2018-04-20T02:33:16Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",245192,US,75.84.183.73,unknown,GOOD BOY,GD X TAEYANG,GOOD BOY,spotify:track:5rPZMrKqHHVVCYOom7OkFO,,,,trackdone,trackdone,True,,False,1524191350061,False
178,2018-04-20T02:33:56Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",7631,US,75.84.183.73,unknown,ZUTTER (GD&T.O.P),BIGBANG,MADE,spotify:track:3lYPk1b8Ai6R6zvayGyRbW,,,,trackdone,fwdbtn,True,,False,1524191626173,False
179,2018-04-20T02:33:57Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1486,US,75.84.183.73,unknown,DARLING,TAEYANG,WHITE NIGHT,spotify:track:1UVVPtvtUXeVzbNKjlcVht,,,,fwdbtn,fwdbtn,True,,False,1524191635142,False
180,2018-04-20T02:34:40Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",42051,US,75.84.183.73,unknown,Cherry Bomb,NCT 127,NCT #127 CHERRY BOMB– The 3rd Mini Album,spotify:track:3o8QzWsiiqTUVgBZfHgF58,,,,fwdbtn,fwdbtn,True,,False,1524191636651,False
181,2018-04-20T02:34:46Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",6315,US,75.84.183.73,unknown,Turn It Up,T.O.P.,Turn It Up,spotify:track:212R25zYwe4vdyjpsDJYcK,,,,fwdbtn,fwdbtn,True,,False,1524191679724,False
182,2018-04-20T02:34:52Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",5456,US,75.84.183.73,unknown,Overdose,EXO-K,Overdose - The 2nd Mini Album,spotify:track:5NSPsOGVNWYOMeeyZPF7HY,,,,fwdbtn,fwdbtn,True,,False,1524191686071,False
183,2018-04-20T02:34:56Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",3877,US,75.84.183.73,unknown,삐딱하게 (Crooked),G-DRAGON,COUP D'ETAT,spotify:track:2r2gvUBwEOiE2IRs24oK9G,,,,fwdbtn,fwdbtn,True,,False,1524191691549,False
184,2018-04-20T02:38:14Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",193561,US,75.84.183.73,unknown,Watch Out,SF9,SF9 2nd Mini Album [Breaking Sensation],spotify:track:3reioH6nZ4rQCbscqVwJt4,,,,appload,trackdone,False,,False,1524191699953,False
185,2018-04-20T02:38:26Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",10900,US,75.84.183.73,unknown,I PROMISE YOU (Propose Ver.),Wanna One,0+1=1 (I PROMISE YOU),spotify:track:06zyu4h1oridjZJuwPXUUf,,,,trackdone,fwdbtn,False,,False,1524191893249,False
186,2018-04-20T13:11:56Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",1625,US,75.84.183.73,unknown,Deja Vu,MONSTA X,THE CODE,spotify:track:2QnAsftC9GhXUJpyra5wW9,,,,fwdbtn,endplay,False,,False,1524191905310,False
187,2018-04-20T13:15:37Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",222398,US,75.84.183.73,unknown,딱 좋아(Just right),GOT7,Just right,spotify:track:2zSwsJyjrP0G8wUm0eiSuw,,,,clickrow,trackdone,True,,False,1524229915314,False
188,2018-04-20T13:15:49Z,a.r.m.y.skylar,"iOS 11.2 (iPhone6,2)",9904,US,75.84.183.73,unknown,BANG BANG BANG,BIGBANG,MADE,spotify:track:0QIRm9sUkGnezGznkWCqCo,,,,trackdone,fwdbtn,True,,False,1524230137068,False
